clause_id,project_name,report_year,district,town_or_street,source_file,source_path,report_section,clause_type,applicable_object,pollutant_or_item,standard_name,standard_code,applicable_clause_or_table,limit_or_requirement,project_fact,report_conclusion,suggested_workflow,original_text,extractor_decision,standard_checker_decision,evidence_auditor_decision,final_decision,manual_check_note
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0039,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,NMHC,固定污染源挥发性有机化合物综合排放标准,GB31572-2015,表4；表1,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；限值二者较严值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 限值二者较严值,usable,suspicious,suspicious,suspicious,标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0040,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,NMHC,固定污染源挥发性有机化合物综合排放标准,DB44/2367-2022,表4；表1,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；限值二者较严值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 限值二者较严值,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0041,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,NMHC,合成树脂工业污染物排放标准,GB31572-2015,表4；表1；表2,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；浓度；标准值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 臭气浓度 | 一年一次 | 《恶臭污染物排放标准》（GB14554-93）中表2恶臭污染物排放标准值,usable,usable,suspicious,suspicious,项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0042,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,臭气浓度,合成树脂工业污染物排放标准,GB31572-2015,表4；表1；表2,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；浓度；标准值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 臭气浓度 | 一年一次 | 《恶臭污染物排放标准》（GB14554-93）中表2恶臭污染物排放标准值,usable,usable,suspicious,suspicious,项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0043,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,NMHC,合成树脂工业污染物排放标准,DB44/2367-2022,表4；表1；表2,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；浓度；标准值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 臭气浓度 | 一年一次 | 《恶臭污染物排放标准》（GB14554-93）中表2恶臭污染物排放标准值,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0044,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,臭气浓度,合成树脂工业污染物排放标准,DB44/2367-2022,表4；表1；表2,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；浓度；标准值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 臭气浓度 | 一年一次 | 《恶臭污染物排放标准》（GB14554-93）中表2恶臭污染物排放标准值,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0045,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,NMHC,固定污染源挥发性有机化合物综合排放标准,GB31572-2015,表4；表1；表2,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；浓度；标准值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 臭气浓度 | 一年一次 | 《恶臭污染物排放标准》（GB14554-93）中表2恶臭污染物排放标准值,usable,suspicious,suspicious,suspicious,标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0046,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,臭气浓度,固定污染源挥发性有机化合物综合排放标准,GB31572-2015,表4；表1；表2,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；浓度；标准值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 臭气浓度 | 一年一次 | 《恶臭污染物排放标准》（GB14554-93）中表2恶臭污染物排放标准值,usable,suspicious,suspicious,suspicious,标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0047,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,NMHC,固定污染源挥发性有机化合物综合排放标准,DB44/2367-2022,表4；表1；表2,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；浓度；标准值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 臭气浓度 | 一年一次 | 《恶臭污染物排放标准》（GB14554-93）中表2恶臭污染物排放标准值,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0048,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,臭气浓度,固定污染源挥发性有机化合物综合排放标准,DB44/2367-2022,表4；表1；表2,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；浓度；标准值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 臭气浓度 | 一年一次 | 《恶臭污染物排放标准》（GB14554-93）中表2恶臭污染物排放标准值,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0049,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,NMHC,恶臭污染物排放标准,GB31572-2015,表4；表1；表2,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；浓度；标准值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 臭气浓度 | 一年一次 | 《恶臭污染物排放标准》（GB14554-93）中表2恶臭污染物排放标准值,usable,suspicious,suspicious,suspicious,标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0050,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,臭气浓度,恶臭污染物排放标准,GB31572-2015,表4；表1；表2,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；浓度；标准值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 臭气浓度 | 一年一次 | 《恶臭污染物排放标准》（GB14554-93）中表2恶臭污染物排放标准值,usable,suspicious,suspicious,suspicious,标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0051,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,NMHC,恶臭污染物排放标准,DB44/2367-2022,表4；表1；表2,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；浓度；标准值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 臭气浓度 | 一年一次 | 《恶臭污染物排放标准》（GB14554-93）中表2恶臭污染物排放标准值,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0052,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,臭气浓度,恶臭污染物排放标准,DB44/2367-2022,表4；表1；表2,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；浓度；标准值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 臭气浓度 | 一年一次 | 《恶臭污染物排放标准》（GB14554-93）中表2恶臭污染物排放标准值,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0053,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,NMHC,合成树脂工业污染物排放标准,GB31572-2015,表4；表1；第二,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 2 | 厂界外无组织排放监控点 | 颗粒物 | 广东省《大气污染物排放限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,usable,usable,suspicious,suspicious,项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0054,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,颗粒物,合成树脂工业污染物排放标准,GB31572-2015,表4；表1；第二,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 2 | 厂界外无组织排放监控点 | 颗粒物 | 广东省《大气污染物排放限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,usable,usable,suspicious,suspicious,项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0055,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,NMHC,合成树脂工业污染物排放标准,DB44/2367-2022,表4；表1；第二,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 2 | 厂界外无组织排放监控点 | 颗粒物 | 广东省《大气污染物排放限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0056,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,颗粒物,合成树脂工业污染物排放标准,DB44/2367-2022,表4；表1；第二,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 2 | 厂界外无组织排放监控点 | 颗粒物 | 广东省《大气污染物排放限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0057,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,NMHC,固定污染源挥发性有机化合物综合排放标准,GB31572-2015,表4；表1；第二,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 2 | 厂界外无组织排放监控点 | 颗粒物 | 广东省《大气污染物排放限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,usable,suspicious,suspicious,suspicious,标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0058,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,颗粒物,固定污染源挥发性有机化合物综合排放标准,GB31572-2015,表4；表1；第二,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 2 | 厂界外无组织排放监控点 | 颗粒物 | 广东省《大气污染物排放限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,usable,suspicious,suspicious,suspicious,标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0059,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,NMHC,固定污染源挥发性有机化合物综合排放标准,DB44/2367-2022,表4；表1；第二,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 2 | 厂界外无组织排放监控点 | 颗粒物 | 广东省《大气污染物排放限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
SD_STD_2024_佛山市顺德区菱昌精密_3e9b5fe3_0060,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,2024,顺德区,大良,dcf82ae7-c988-41a5-9928-770a1926115c_origin.pdf,E:\软件\mineru_extracted\2024_2024年9月25日建设项目环境影响报告受理公告（大良）_2_mineru\full.md,表 4-8 项目废气自行监测要求一览表,大气污染物排放标准/控制要求,有组织废气/排气筒,颗粒物,固定污染源挥发性有机化合物综合排放标准,DB44/2367-2022,表4；表1；第二,限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放；限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,,,8-污染物排放标准内容判断,序号 监测点位 监测因子 监测频次 排放标准 1 排气筒DA001 NMHC 半年一次 《合成树脂工业污染物排放标准》（GB31572-2015，含2024年修改单）中表4规定的大气污染物排放限值及广东省《固定污染源挥发性有机化合物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放 | 2 | 厂界外无组织排放监控点 | 颗粒物 | 广东省《大气污染物排放限值》（DB44/27-2001）第二时段无组织排放监控浓度限值,usable,suspicious,suspicious,suspicious,标准名称和编号可能不匹配，需人工核查；标准名称—标准编号不在白名单或不匹配，需人工核查；项目事实缺失，需人工核查；原文提及修改单，需人工核查其有效性
