project_id,file_name,page,table_local_index,row_index,row_status,cell_hit_ratio,row_preview,missed_cells,md_file,file_id
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,13,3,55,完整,1.0,迁扩 | 建项目属于《国民经济行业分类》（GB | /T4754-2017）及第1号 | 修改单,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,13,3,56,完整,1.0,中 | 的C29 | 29塑料零件及其他塑料制品制造，根据《 | 产业结构调整指导目录 | （2024,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,13,3,59,完整,1.0,根据 | 《广东省“两高”项目管理目录（2022年 | 版）》和广东省发展改革 | 委关,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,1,4,完整,1.0,"1.1 | 大力推进VOCs含量原辅材料源头替代，严格落
实国家和地方产品VOCs含量限值质量标准，禁
止建设生产和使用高VOCs含量的溶剂型涂料、
油墨、胶粘剂等项目 | 迁扩建项目不使用高VOCs
含量原辅材料。 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,1,5,完整,1.0,"1.2 | 强化对企业涉VOCs生产车间/工序废气的收集
管理，推动企业开展治理设施升级改造 | 迁扩建项目拟于注塑机、超
声波焊接机上方设置包围型
集气罩，有机废气经包围型
收集通过“干式过滤棉+活性
炭吸附”设施处理后引至45
米高排气筒（DA001）排放。
可有效减少有机废气排放，
减少异味影响 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,1,7,完整,1.0,"2.1 | 严格控制“高耗能、高排放”项目盲目发展，禁止
新建、扩建水泥、平板玻璃、化学制浆、生皮制
革以及国家规划外的钢铁、原油加工等项目 | 项目不属于“高耗能、高排
放”项目。 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,1,8,完整,1.0,"2.2 | 大力推进低VOCs含量原辅材料替代，将全面使
用低VOCs含量原辅材料的企业纳入正面清单
和政府绿色采购清单。 | 项目使用的原辅材料属于低
挥发原辅材料。 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,1,9,完整,1.0,"2.3 | 推进VOCs高排放企业治理设施提升改造，淘汰
光催化、光氧化、低温等离子等现有低效治理设
施。 | 项目治理设备为“干式过滤
棉+活性炭吸附”设施，不使
用低效治理设施 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,1,11,完整,1.0,"3.1 | 禁止新建、扩建水泥、平板玻璃、化学制浆、生
皮制革以及国家规划外的钢铁、原油加工等项
目；专业电镀、印染等项目进入定点园区集中管
理 | 项目属于C2929塑料零件及
其他塑料制品制造，不属于
水泥、平板玻璃、化学制浆、
生皮制革以及国家规划外的
钢铁、原油加工等项目 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,1,完整,1.0,〔202 | 1〕368号）中指出两高”项目范围暂定为年 | 综合能源消费量1万吨标 | 准煤,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,2,完整,1.0,以上的 | 煤电、石化、化工、钢铁、有色金属、建 | 材、煤化工、焦化等8个行 | 业的,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,4,完整,1.0,等8个 | 行业的项目。,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,5,完整,1.0,根 | 据国家发展改革委商务部关于印发《市场 | 准入负面清单（2022 年版 | ）》,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,7,完整,1.0,3 | 、项目与相关政策文件规定的相符性分析,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,9,完整,1.0,表1.3 相关政策文件规定的相 | 符性分析,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,13,完整,1.0,1.《广东省生态环境保护“十四五”规划》（ | 粤环〔2021〕10号）,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,15,完整,1.0,实国家和地方产品VOCs含量限值质量标准，禁 | 迁扩建项目不使用高VOCs,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,18,完整,1.0,止建设生产和使用高VOCs含量的溶剂型涂料、 | 含量原辅材料。,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,23,完整,1.0,强化对企业涉VOCs生产车间/工序废气的收集 | 收集通过“干式过滤棉+活性,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,26,完整,1.0,管理，推动企业开展治理设施升级改造 | 炭吸附”设施处理后引至45,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,30,完整,1.0,2.《佛山市生态环境保护“十四五”规划 | 》佛环（2022）3号,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,34,疑似缺失,0.5,2.1 | 放 项目。,放 项目。,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,37,完整,1.0,VOCs | 项目使用的原辅材料属于低,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,38,疑似缺失,0.5,用低 含量原辅材料的企业纳入正面清单 | 符合,用低 含量原辅材料的企业纳入正面清单,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,39,完整,1.0,2.2 | VOCs | 挥发原辅材料。,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,41,完整,1.0,推进VOCs高排放企业治理设施提升改造，淘汰 | 项目治理设备为“干式过滤,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,42,完整,1.0,2.3 | 光催化、光氧化、低温等离子等现有低效治理设 | 棉+活性炭吸附”设施，不使 | 符合,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,44,完整,1.0,3.《佛山市顺德区生态环境保护“十四五” | 规划（2021—2025）,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,46,完整,1.0,禁止新建、扩建水泥、平板玻璃、化学制浆、生 | C2929,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,14,2,50,完整,1.0,3.1 | 目；专业电镀、印染等项目进入定点园区集中管,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,1,1,完整,1.0,"3.2 | 加强VOCs源头替代和无组织排放管控。大力推
进低VOCs含量、低反应活性的原辅 材料替代，
将全面使用低VOCs含量原辅材料的企业纳入
正面清单和政府 绿色采购清单。鼓励重点行业
企业开展生产工艺和设备水性化改造，推广使用
水性、高固体分、无溶剂、粉末等低VOCs含量
涂料。严格落实《挥发性有机物无组织排放控制
标准》，开展厂区内无组织排放浓度",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,1,3,完整,1.0,"4.1 | 2021年底前淘汰光氧化、光催化、低温等离子
等低效治理设施。 | 迁扩建项目废气收集通过
“干式过滤棉+活性炭吸附”
处理后引至高空排放，未采
用淘汰的低效治理设施。 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,1,4,完整,1.0,"4.2 | 不外运处理的含VOCs废水须深化处理（包含物
化、生化处理工艺），达标排放。 | 项目不产生含VOCs废水 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,1,6,完整,1.0,"5.1 | 珠江三角洲区域禁止新建、扩建燃煤燃油火电机
组或者企业燃煤燃油自备电站。珠江三角洲区域
禁止新建、扩建国家规划外的钢铁、原油加工、
乙烯生产、造纸、水泥、平板玻璃、除特种陶瓷
以外的陶瓷、有色金属冶炼等大气重污染项目。 | 迁扩建项目不属于大气重污
染项目 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,1,7,完整,1.0,"5.2 | 新建、扩建、扩建排放挥发性有机物的建设项目，
应当使用污染防治先进可行技术。下列产生含挥
发性有机物废气的生产和服务活动，应当优先使
用低挥发性有机物含量的原材料和低排放环保
工艺，在确保安全条件下，按照规定在密闭空间
或者设备中进行，安装、使用满足防爆、防静电
要求的治理效率高的污染防治设施；无法密闭或
者不适宜密闭的，应当采取有效措施减少废气",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,1,9,完整,1.0,"6.1 | 粉状、粒状VOCs物料应当采用气力输送方式或
者采用密闭固体投料器等给料方式密闭投加。
无法密闭投加的，应当在密闭空间内操作，或者
进行局部气体收集，废气应当排至除尘设施、
VOCs废气收集处理系统 | 迁扩建项目生产过程中主要
使用原辅材料主要为PP粒
料（新料）、PVC塑料（新
料）、PU塑料（新料），其 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,5,完整,1.0,企业开展生产工艺和设备水性化改造，推广使用 | 油墨、胶黏剂和清洗剂等，,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,6,完整,1.0,3.2 | 水性、高固体分、无溶剂、粉末等低VOCs含量 | 使用“干式过滤棉+活性炭吸 | 符合,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,7,完整,1.0,涂料。严格落实《挥发性有机物无组织排放控制 | 附”装置治理后引至排气筒,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,8,完整,1.0,标准》，开展厂区内无组织排放浓度监测，加强 | 达标排放。,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,12,完整,1.0,4.佛 | 山市生态环境局关于印发《佛山市重点行业VO | Cs治理提升工作方案》的通 | 知,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,14,完整,1.0,2021年底前淘汰光氧化、光催化、低温等离子 | “干式过滤棉+活性炭吸附”,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,20,疑似缺失,0.5,项目不产生含 废水 | 符合,项目不产生含 废水,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,21,完整,1.0,4.2 | 化、生化处理工艺），达标排放。 | VOCs,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,22,完整,1.0,5.《广东省大气污染防治条例》（2 | 022年修正版）,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,27,完整,1.0,5.1 | 染项目,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,41,完整,1.0,者不适宜密闭的，应当采取有效措施减少废气排 | 符合,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,42,完整,1.0,5.2 | 炭吸附”设施处理后引至,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,43,完整,1.0,放：（一）石油、化工、煤炭加工与转化等含挥 | 45,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,45,完整,1.0,发性有机物原料的生产；（二）燃油、溶剂的储 | DA001,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,53,完整,1.0,6.《固定污染源挥发性有机物综合排放标准 | 》（DB44/2367—2022）,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,55,完整,1.0,VOCs | 迁扩建项目生产过程中主要,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,59,疑似缺失,0.5,6.1 | 料（新料）、 塑料（新,料（新料）、 塑料（新,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,60,完整,1.0,进行局部气体收集，废气应当排至除尘设施、 | PVC,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,15,2,62,完整,1.0,废气收集处理系统 | PU,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,1,1,完整,1.0,"6.2 | VOCs物料卸（出、放）料过程应当密闭，卸料
废气应当排至VOCs废气收集处理系统；无法密
闭的，应当采取局部气体收集措施，废气应当排
至VOCs废气收集处理系统。 | 不含常温下会挥发的物料。
产生的非甲烷总烃采用包围
型集气罩收集，经“干式过
滤棉+活性炭吸附”装置处理
后引至45米排气筒DA001
高空排放 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,1,2,完整,1.0,"6.3 | VOCs物料储库、料仓应利用完整的围护结构将
污染物质、作业场所等与周围空间阻隔所形成的
封闭区域或封闭式建筑物。该封闭区域或封闭式
建筑物除人员、车辆、设备、物料进出时，以及
依法设立的排气筒、通风口外，窗及其他开口
（孔）部位应随时保持关闭状态 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,1,3,完整,1.0,"6.4 | 建立台账，记录含VOCs原辅材料和含VOCs
产品的名称、使用量、回收量、废弃量、去向以
及VOCs含量等信息。台账保存期应不少于三年 | 迁扩建项目正式运营后将建
立台账，记录含VOCs原辅
材料和产品的名称、使用量、
回收量、废弃量、去向以及
VOCs含量等信息。台账保
存期限不少于三年 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,1,5,完整,1.0,"7.1 | 全面加强无组织排放控制。重点对含VOCs物料
（包括含VOCs原辅材料、含VOCs产品、含
VOCs废料以及有机聚合物材料等）储存、转移
和输送、设备与管线组件泄漏、敞开液面逸散以
及工艺过程等五类排放源实施管控，通过采取设
备与场所密闭、工艺改进、废气有效收集等措施，
削减VOCs无组织排放。 | 迁扩建项目产生非甲烷总烃
的工序配套有收集设施",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,1,6,完整,1.0,"7.2 | 加强设备与场所密闭管理。含VOCs物料应储存
于密闭容器、包装袋，高效密封储罐，封闭式储
库、料仓等。 | 迁扩建项目含VOCs的塑料
原料储存于包装袋，常温下
不会发生分解 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,1,7,完整,1.0,"7.3 | 提高废气收集率。遵循“应收尽收、分质收集”
的原则，科学设计废气收集系统，将无组织排放
转变为有组织排放进行控制。采用全密闭集气罩
或密闭空间的，除行业有特殊要求外，应保持微
负压状态，并根据相关规范合理设置通风量。采
用局部集气罩的，距集气罩开口面最远处的
VOCs无组织排放位置，控制风速应不低于0.3
米/秒，有行业要求的按相关规定执行。 |",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,1,9,完整,1.0,"VOC
s物
料转
移和
输送 | VOCs物料储存：含VOCs的物料应储存于密闭
的容器、包装袋、储罐、储库、料仓中。盛装
VOCs物料的容器是否存放于室内，或存放于设
置有雨棚、遮阳和防渗设施的专用场地。盛装
VOCs物料的容器在非取用状态时应加盖、封
口，保持密闭。 | 迁扩建项目使用的塑料为固
态粒状，常温条件下不会产
生有机废气，在转移过程中
均使",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,1,10,完整,1.0,"工艺
过程 | 粉状、粒状VOCs物料采用气力输送方式或采用
密闭固体投料器等给料方式密闭投加；无法密闭
投加的，在密闭空间内操作，或进行局部气体收
集，废气排至除尘设施、VOCs 废气收集处理系 | 迁扩建项目粒状塑料常温下
不挥发，在转移过程中均使
用密闭的包装袋封装 | 符合",,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,2,1,完整,1.0,VOCs物料卸（出、放）料过程应当密闭，卸料 | 不含常温下会挥发的物料。,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,2,2,完整,1.0,废气应当排至VOCs废气收集处理系统；无法密 | 产生的非甲烷总烃采用包围,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,2,5,完整,1.0,闭的，应当采取局部气体收集措施，废气应当排 | 型集气罩收集，经“干式过,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,2,6,完整,1.0,至VOCs废气收集处理系统。 | 滤棉+活性炭吸附”装置处理,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,2,7,完整,1.0,VOCs物料储库、料仓应利用完整的围护结构将 | 后引至45米排气筒DA001,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,2,8,完整,1.0,污染物质、作业场所等与周围空间阻隔所形成的 | 高空排放,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,2,17,疑似缺失,0.5,建立台账，记录含 原辅材料和含 | VOCs,建立台账，记录含 原辅材料和含,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,2,18,疑似缺失,0.5,VOCs VOCs | 材料和产品的名称、使用量、,VOCs VOCs,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,2,19,完整,1.0,产品的名称、使用量、回收量、废弃量、去向以 | 符合,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,2,23,完整,1.0,VOCs | 含量等信息。台账保,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,2,26,完整,1.0,7、《重点行业挥发性有机物综合治理方案》的 | 通知（环大气[2019]53号）,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,2,28,完整,1.0,（包括含VOCs原辅材料、含VOCs产品、含 | 迁扩建项目产生非甲烷总烃,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,16,2,29,完整,1.0,VOCs废料以及有机聚合物材料等）储存、转移 | 的工序配套有收集设施，收,,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
