project_id,project_name,evidence_type,evidence_id,source_location,value,extra,quote,source_file
PL005,佛山市润特龙清洁用品有限公司新建项目,E2,E2-4,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",公用工程 | 供水系统 | 一套，与市政供水管网 | 供水水源,供水水源,公用工程 | 供水系统 | 一套，与市政供水管网 | 供水水源,PL005_佛山市润特龙清洁用品有限公司新建项目_01_核查材料.docx
PL005,佛山市润特龙清洁用品有限公司新建项目,E2,E2-5,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 排水系统 | 项目生活污水经三级化粪池预处理达标后汇入市政污水管网排入杏坛污水处理厂处理，尾水排入顺德支流。 | /,/,| 排水系统 | 项目生活污水经三级化粪池预处理达标后汇入市政污水管网排入杏坛污水处理厂处理，尾水排入顺德支流。 | /,PL005_佛山市润特龙清洁用品有限公司新建项目_01_核查材料.docx
PL005,佛山市润特龙清洁用品有限公司新建项目,E2,E2-6,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 供电系统 | 一套，接市政供电系统 | 供应生产用电和办公生活用电,供应生产用电和办公生活用电,| 供电系统 | 一套，接市政供电系统 | 供应生产用电和办公生活用电,PL005_佛山市润特龙清洁用品有限公司新建项目_01_核查材料.docx
PL005,佛山市润特龙清洁用品有限公司新建项目,E2,E2-7,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",环保工程 | 生活污水处理 | 项目生活污水经三级化粪池预处理达标后汇入市政污水管网排入杏坛污水处理厂处理，尾水排入顺德支流。 | /,/,环保工程 | 生活污水处理 | 项目生活污水经三级化粪池预处理达标后汇入市政污水管网排入杏坛污水处理厂处理，尾水排入顺德支流。 | /,PL005_佛山市润特龙清洁用品有限公司新建项目_01_核查材料.docx
PL005,佛山市润特龙清洁用品有限公司新建项目,E2,E2-8,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 冷却水处理 | 冷却水循环使用，定期经静置沉淀后，用作如厕冲水。 | /,/,| 冷却水处理 | 冷却水循环使用，定期经静置沉淀后，用作如厕冲水。 | /,PL005_佛山市润特龙清洁用品有限公司新建项目_01_核查材料.docx
PL005,佛山市润特龙清洁用品有限公司新建项目,E2,E2-9,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 废气处理设施 | 项目挤出、烘干定型产生的废气经集气罩+帘幕收集后引入“二级活性炭吸附”处理达标后引至15米G1排气筒排放 | /,/,| 废气处理设施 | 项目挤出、烘干定型产生的废气经集气罩+帘幕收集后引入“二级活性炭吸附”处理达标后引至15米G1排气筒排放 | /,PL005_佛山市润特龙清洁用品有限公司新建项目_01_核查材料.docx
PL005,佛山市润特龙清洁用品有限公司新建项目,E2,E2-10,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 噪声治理 | 合理调整设备布置，设备定期维护与保养，采用墙体隔声、距离衰减等治理措施 | /,/,| 噪声治理 | 合理调整设备布置，设备定期维护与保养，采用墙体隔声、距离衰减等治理措施 | /,PL005_佛山市润特龙清洁用品有限公司新建项目_01_核查材料.docx
PL005,佛山市润特龙清洁用品有限公司新建项目,E2,E2-11,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 一般固体废物暂存房 | 1个4平方米 | /,/,| 一般固体废物暂存房 | 1个4平方米 | /,PL005_佛山市润特龙清洁用品有限公司新建项目_01_核查材料.docx
PL005,佛山市润特龙清洁用品有限公司新建项目,E2,E2-12,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}", | 危险废物暂存房 | 1个4平方米 | /,/,| 危险废物暂存房 | 1个4平方米 | /,PL005_佛山市润特龙清洁用品有限公司新建项目_01_核查材料.docx
PL005,佛山市润特龙清洁用品有限公司新建项目,E4,E4-1,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""工艺流程简述/生产工艺流程""}",注塑、冷却,,注塑、排放恶臭气味的生产工艺和生产设施。10、结合《顺德区高质量推动村级工业园升级改造总体规划》，推进区域村级工业园改造工作，禁止重复低水平建设。1、本项目属于 C2927日用塑料制品制造，不属于《市场准入负面清单（2022年版）》（发改体改规[2022]397 号）中禁止和许可事项。2、本项目不涉及重金属污染物和持久性有机污染物排放。3、本项目不涉及饮用水源保护区。4、本项目不涉及。5、本项目冷却水循环使用，静止沉淀后用于冲厕用水。项目生活污水经三级化粪池预处理后排入杏坛污水处理厂处理。6、本项目不属于“高污染、高环境风险”行业。7、本项目 C2927日用塑料制品制造，不涉及高挥发性有机物…,PL005_佛山市润特龙清洁用品有限公司新建项目_01_核查材料.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E1,E1-1,"{""section"": ""一、建设项目基本情况"", ""table_number"": null, ""table_name"": null, ""field_name"": ""国民经济行业类别""}",国民经济行业类别 C3389其他金属制日用品制造,,国民经济行业类别 C3389其他金属制日用品制造,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E2,E2-1,"{""section"": ""二、建设项目工程分析"", ""table_number"": ""表2-3"", ""table_name"": ""本项目原辅料消耗一览表"", ""field_name"": ""产品名称/备注/产能""}",工艺流程和产排污环节 | 工艺流程简述（图示）： 图2-3 项目抽屉拉手、柜子拉手、门拉手生产工艺流程及产污环节示意图工艺流程说明： ①检查：人工检查原料是否有明显油迹，有明显油迹的要使用无尘擦拭布进行擦拭。 ②上挂：将经过检查的工件进行上挂。 ③除尘：工件喷涂前需要进入除尘房以清除表面粘附的少量灰尘，除尘房的除尘工艺为静电除尘。静电除尘原理：利用静电除尘枪高速吹出带有正负电荷离子的气流，将工件上所带的电荷中和掉，达到消除静电的目的，工件不再吸附空气中的灰尘，同时高速的压缩气流还可将物体上的灰尘吹走。 ④喷纳米油：工件经过流水线进入喷漆房进行喷涂作业，喷涂喷涂工艺为静电喷涂， 利用电晕放电原理使雾化涂料在高压直流电场作用下荷负电，并吸附于荷正电基底表面。 喷纳米油使用的喷枪需要定期进行清洗，清洗过程利用喷枪的供漆管道接入洗枪水的包装桶进行抽出并从喷口处喷出即可达到清洗的效果。喷漆房共设有喷枪8支，每4支一组（共分成两组）喷枪以满足工件不同角度进行同时喷涂，工作日每10天清洗一次全部的喷枪。 ⑤烘干：喷完纳米油的工件会通过流水线进入烘干线进行烘干，烘干线内温度约为160℃。 ⑥下挂：将工件取下生产线。 ⑦打包：人工将烘干完的工件进行打包得到成品。 二、主要产污工序 （1）废水：生活污水；水帘柜废水、喷淋塔废水。 （2）废气：喷纳米油产生的漆雾；喷纳米油、烘干、清洗喷枪工序产生的VOCs和恶臭；烘干工序产生的燃烧废气。 （3）噪声：生产设备综合噪声等。 （4）固体废物：办公生活垃圾、一般固废、危险废物。,工艺流程简述（图示）： 图2-3 项目抽屉拉手、柜子拉手、门拉手生产工艺流程及产污环节示意图工艺流程说明： ①检查：人工检查原料是否有明显油迹，有明显油迹的要使用无尘擦拭布进行擦拭。 ②上挂：将经过检查的工件进行上挂。 ③除尘：工件喷涂前需要进入除尘房以清除表面粘附的少量灰尘，除尘房的除尘工艺为静电除尘。静电除尘原理：利用静电除尘枪高速吹出带有正负电荷离子的气流，将工件上所带的电荷中和掉，达到消除静电的目的，工件不再吸附空气中的灰尘，同时高速的压缩气流还可将物体上的灰尘吹走。 ④喷纳米油：工件经过流水线进入喷漆房进行喷涂作业，喷涂喷涂工艺为静电喷涂， 利用电晕放电原理使雾化涂料在高压直流电场作用下荷负电，并吸附于荷正电基底表面。 喷纳米油使用的喷枪需要定期进行清洗，清洗过程利用喷枪的供漆管道接入洗枪水的包装桶进行抽出并从喷口处喷出即可达到清洗的效果。喷漆房共设有喷枪8支，每4支一组（共分成两组）喷枪以满足工件不同角度进行同时喷涂，工作日每10天清洗一次全部的喷枪。 ⑤烘干：喷完纳米油的工件会通过流水线进入烘干线进行烘干，烘干线内温度约为160℃。 ⑥下挂：将工件取下生产线。 ⑦打包：人工将烘干完的工件进行打包得到成品。 二、主要产污工序 （1）废水：生活污水；水帘柜废水、喷淋塔废水。 （2）废气：喷纳米油产生的漆雾；喷纳米油、烘干、清洗喷枪工序产生的VOCs和恶臭；烘干工序产生的燃烧废气。 （3）噪声：生产设备综合噪声等。 （4）固体废物：办公生活垃圾、一般固废、危险废物。,工艺流程和产排污环节 | 工艺流程简述（图示）： 图2-3 项目抽屉拉手、柜子拉手、门拉手生产工艺流程及产污环节示意图工艺流程说明： ①检查：人工检查原料是否有明显油迹，有明显油迹的要使用无尘擦拭布进行擦拭。 ②上挂：将经过检查的工件进行上挂。 ③除尘：工件喷涂前需要进入除尘房以清除表面粘附的少量灰尘，除尘房的除尘工艺为静电除尘。静电除尘原理：利用静电除尘枪高速吹出带有正负电荷离子的气流，将工件上所带的电荷中和掉，达到消除静电的目的，工件不再吸附空气中的灰尘，同时高速的压缩气流还可将物体上的灰尘吹走。 ④喷纳米油：工件经过流水线进入喷漆房进行喷涂作业，喷涂喷涂工艺为静电喷涂， 利用电晕放电原…,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E2,E2-2,"{""section"": ""二、建设项目工程分析"", ""table_number"": ""表2-3"", ""table_name"": ""本项目原辅料消耗一览表"", ""field_name"": ""产品名称/备注/产能""}",与项目有关的原有环境污染问题 | 本项目属于新建项目，新厂址租用已建成的空置厂房作为生产场所，无原有污染问题。,本项目属于新建项目，新厂址租用已建成的空置厂房作为生产场所，无原有污染问题。,与项目有关的原有环境污染问题 | 本项目属于新建项目，新厂址租用已建成的空置厂房作为生产场所，无原有污染问题。,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E2,E2-3,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",五金拉手 | 抽屉拉手 | 130 | 212mm*22mm*26mm*5mm | 锌合金 | 0.0147 |  | 项目加工的产品事先经过外委加工：压铸→表面前处理→真空镀膜，本项目只对产品进行喷涂处理,抽屉拉手,五金拉手 | 抽屉拉手 | 130 | 212mm*22mm*26mm*5mm | 锌合金 | 0.0147 | | 项目加工的产品事先经过外委加工：压铸→表面前处理→真空镀膜，本项目只对产品进行喷涂处理,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E2,E2-4,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",总计 | 300 | / | / | / | / | /,/,总计 | 300 | / | / | / | / | /,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E2,E2-5,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",抽屉拉手 | 4m/min | 5挂/m | 3件/挂 | 400h/a | 144万件/a | 130万件/a,144万件/a,抽屉拉手 | 4m/min | 5挂/m | 3件/挂 | 400h/a | 144万件/a | 130万件/a,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E2,E2-6,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",柜子拉手 | 4m/min | 5挂/m | 3件/挂 | 400h/a | 144万件/a | 120万件/a,144万件/a,柜子拉手 | 4m/min | 5挂/m | 3件/挂 | 400h/a | 144万件/a | 120万件/a,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E2,E2-7,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",门拉手 | 4m/min | 3挂/m | 1件/挂 | 900h/a | 64.8万件/a | 50万件/a,64.8万件/a,门拉手 | 4m/min | 3挂/m | 1件/挂 | 900h/a | 64.8万件/a | 50万件/a,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E2,E2-8,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",注：①项目喷房设置一条生产流水线，满负荷作业时生产线线速度基本固定不变为4m/min。②各产品时间加工时间由企业提供。喷房年加工量=每米生产线最大挂数×每挂最大可挂工件量×工作时间×生产线线速度。,,注：①项目喷房设置一条生产流水线，满负荷作业时生产线线速度基本固定不变为4m/min。②各产品时间加工时间由企业提供。喷房年加工量=每米生产线最大挂数×每挂最大可挂工件量×工作时间×生产线线速度。,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E3,E3-1,"{""section"": ""二、建设项目工程分析"", ""table_number"": ""表2-3"", ""table_name"": ""本项目原辅料消耗一览表"", ""field_name"": ""物料名称""}",与项目有关的原有环境污染问题 | 本项目属于新建项目，新厂址租用已建成的空置厂房作为生产场所，无原有污染问题。,,与项目有关的原有环境污染问题 | 本项目属于新建项目，新厂址租用已建成的空置厂房作为生产场所，无原有污染问题。,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E3,E3-2,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""物料名称""}",原辅材料 | 抽屉拉手 | 万个/年 | 130 | 固体 | / | 15,,原辅材料 | 抽屉拉手 | 万个/年 | 130 | 固体 | / | 15,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E3,E3-3,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""物料名称""}", | 柜子拉手 | 万个/年 | 120 | 固体 | / | 15,,| 柜子拉手 | 万个/年 | 120 | 固体 | / | 15,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E3,E3-4,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""物料名称""}", | 门拉手 | 万个/年 | 50 | 固体 | / | 5,,| 门拉手 | 万个/年 | 50 | 固体 | / | 5,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E3,E3-5,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""物料名称""}", | 水性纳米油 | 吨/年 | 14.91 | 液体 | 25kg/桶 | 1.4,,| 水性纳米油 | 吨/年 | 14.91 | 液体 | 25kg/桶 | 1.4,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E3,E3-6,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""物料名称""}", | 洗枪水（酒精） | 吨/年 | 0.036 | 液体 | 10kg/桶 | 0.01,,| 洗枪水（酒精） | 吨/年 | 0.036 | 液体 | 10kg/桶 | 0.01,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL006,佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目,E4,E4-1,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""工艺流程简述/生产工艺流程""}",包装,,工艺流程简述（图示）： 图2-3 项目抽屉拉手、柜子拉手、门拉手生产工艺流程及产污环节示意图工艺流程说明： ①检查：人工检查原料是否有明显油迹，有明显油迹的要使用无尘擦拭布进行擦拭。 ②上挂：将经过检查的工件进行上挂。 ③除尘：工件喷涂前需要进入除尘房以清除表面粘附的少量灰尘，除尘房的除尘工艺为静电除尘。静电除尘原理：利用静电除尘枪高速吹出带有正负电荷离子的气流，将工件上所带的电荷中和掉，达到消除静电的目的，工件不再吸附空气中的灰尘，同时高速的压缩气流还可将物体上的灰尘吹走。 ④喷纳米油：工件经过流水线进入喷漆房进行喷涂作业，喷涂喷涂工艺为静电喷涂， 利用电晕放电原理使雾化涂料在高压直流电场…,PL006_佛山市顺德区乐鲸科技有限公司年产五金拉手300万个新建项目_01_修改评估意见.docx
PL007,广东云晟新材料有限公司年产水性涂料2400吨新建项目,E1,E1-1,"{""section"": ""一、建设项目基本情况"", ""table_number"": null, ""table_name"": null, ""field_name"": ""国民经济行业类别""}",国民经济行业类别 C2641涂料制造,,国民经济行业类别 C2641涂料制造,PL007_广东云晟新材料有限公司年产水性涂料2400吨新建项目_01_修改评估意见.docx
PL007,广东云晟新材料有限公司年产水性涂料2400吨新建项目,E2,E2-1,"{""section"": ""二、建设项目工程分析"", ""table_number"": ""表2-3"", ""table_name"": ""项目原、辅料及能源消耗一览表"", ""field_name"": ""产品名称/备注/产能""}",工艺流程和产排污环节 | 一、工艺流程简述（图示）： 1、项目生产工艺流程及产污环节 图2-2 项目水性涂料生产工艺流程及产污环节示意图 工艺流程说明：1、投料：根据水性涂料产品的配方在指定投料区按比例依次往分散缸投加树脂（水性丙烯酸树脂、水性聚酯树脂、水性环氧树脂、水性氨基树脂）、溶剂（乙二醇单丁醚、正丁醇、乙醇、二丙二醇丁醚、二丙二醇甲醚、纯水）和颜填料（钛白粉、碳黑、红色粉、兰色粉、绿色粉、黄色粉、水性银粉、珠光粉、滑石粉、硅灰石、硫酸钡）。其中，纯水为项目纯水机自行制备。另外，项目投料工序所加入的颜填料多数为粉末状固体，该工序会产生粉尘。 2、分散：利用高速分散机对原料进行搅拌分散，使物料充分混匀。常温常压搅拌60分钟。 3、研磨：分散后的物料用研磨机进行研磨，使物料达到要求的细度，常温常压研磨30分钟。其中，项目物料在分散和研磨过程会发热，可能影响产品质量，需要设置冷水机对工作时的研磨机进行间接冷却，间接冷却用水循环利用。4、调漆：产品研磨后按配方要求投加助剂（丙二醇甲醚、丙二醇甲醚醋酸酯、二甲基乙醇胺、水性固化剂、水性分散剂、水性流平剂、水性消泡剂、水性增稠剂）进入分散缸并通过高速分散机搅拌混匀，常温常压下搅拌15分钟。调漆工序目的是对水性涂料进行产品参数调整。调漆工序加入的助剂均为液体状，该工序无粉尘产生。5、过滤、包装：调漆完成后产品经过一定目数的滤网进行过滤，产品过滤后直接流入包装桶进行包装后成品。清理出的滤渣可回用到同批次涂料的分散缸中投入生产。 2、实验室工作流程如图： 图2-3 项目实验室工作流程及产污环节示意图 工艺流程说明： 1、投料、分散：涂料小样生产的投料和分散工艺与水性涂料生产工艺基本一致，生产而得的涂料小样均用于后续喷涂和烘干的试验。 2、打样喷涂、烘干：涂料样品制成后还需要开展打样测试，即在预设基材底板上进行喷涂并烘干以模拟涂料使用时的工作条件，打样测试时通过人工观察和记录产品的状态、颜色、成膜情况等信息。喷涂打样测试在密闭的打样间内进行，打样间内设置水帘柜用于废气收集和处理喷涂漆雾，烘干工序使用烘箱行，工作温度约为180℃，烘干时间为10-20min，烘箱使用电加热。 二、主要产污工序（1）废水：生活污水和清洗废水。（2）废气：投料工序产生的颗粒物；分散、研磨和调漆工序产生的TVOC；打样喷涂和烘干工序会产生漆雾和TVOC；生产过程产生异味（以臭气浓度表征）。（3）噪声：车间各设备运行时产生的机械噪声。 （4）固废：职工生活垃圾；一般工业固体废物；危险废物。,一、工艺流程简述（图示）： 1、项目生产工艺流程及产污环节 图2-2 项目水性涂料生产工艺流程及产污环节示意图 工艺流程说明：1、投料：根据水性涂料产品的配方在指定投料区按比例依次往分散缸投加树脂（水性丙烯酸树脂、水性聚酯树脂、水性环氧树脂、水性氨基树脂）、溶剂（乙二醇单丁醚、正丁醇、乙醇、二丙二醇丁醚、二丙二醇甲醚、纯水）和颜填料（钛白粉、碳黑、红色粉、兰色粉、绿色粉、黄色粉、水性银粉、珠光粉、滑石粉、硅灰石、硫酸钡）。其中，纯水为项目纯水机自行制备。另外，项目投料工序所加入的颜填料多数为粉末状固体，该工序会产生粉尘。 2、分散：利用高速分散机对原料进行搅拌分散，使物料充分混匀。常温常压搅拌60分钟。 3、研磨：分散后的物料用研磨机进行研磨，使物料达到要求的细度，常温常压研磨30分钟。其中，项目物料在分散和研磨过程会发热，可能影响产品质量，需要设置冷水机对工作时的研磨机进行间接冷却，间接冷却用水循环利用。4、调漆：产品研磨后按配方要求投加助剂（丙二醇甲醚、丙二醇甲醚醋酸酯、二甲基乙醇胺、水性固化剂、水性分散剂、水性流平剂、水性消泡剂、水性增稠剂）进入分散缸并通过高速分散机搅拌混匀，常温常压下搅拌15分钟。调漆工序目的是对水性涂料进行产品参数调整。调漆工序加入的助剂均为液体状，该工序无粉尘产生。5、过滤、包装：调漆完成后产品经过一定目数的滤网进行过滤，产品过滤后直接流入包装桶进行包装后成品。清理出的滤渣可回用到同批次涂料的分散缸中投入生产。 2、实验室工作流程如图： 图2-3 项目实验室工作流程及产污环节示意图 工艺流程说明： 1、投料、分散：涂料小样生产的投料和分散工艺与水性涂料生产工艺基本一致，生产而得的涂料小样均用于后续喷涂和烘干的试验。 2、打样喷涂、烘干：涂料样品制成后还需要开展打样测试，即在预设基材底板上进行喷涂并烘干以模拟涂料使用时的工作条件，打样测试时通过人工观察和记录产品的状态、颜色、成膜情况等信息。喷涂打样测试在密闭的打样间内进行，打样间内设置水帘柜用于废气收集和处理喷涂漆雾，烘干工序使用烘箱行，工作温度约为180℃，烘干时间为10-20min，烘箱使用电加热。 二、主要产污工序（1）废水：生活污水和清洗废水。（2）废气：投料工序产生的颗粒物；分散、研磨和调漆工序产生的TVOC；打样喷涂和烘干工序会产生漆雾和TVOC；生产过程产生异味（以臭气浓度表征）。（3）噪声：车间各设备运行时产生的机械噪声。 （4）固废：职工生活垃圾；一般工业固体废物；危险废物。,工艺流程和产排污环节 | 一、工艺流程简述（图示）： 1、项目生产工艺流程及产污环节 图2-2 项目水性涂料生产工艺流程及产污环节示意图 工艺流程说明：1、投料：根据水性涂料产品的配方在指定投料区按比例依次往分散缸投加树脂（水性丙烯酸树脂、水性聚酯树脂、水性环氧树脂、水性氨基树脂）、溶剂（乙二醇单丁醚、正丁醇、乙醇、二丙二醇丁醚、二丙二醇甲醚、纯水）和颜填料（钛白粉、碳黑、红色粉、兰色粉、绿色粉、黄色粉、水性银粉、珠光粉、滑石粉、硅灰石、硫酸钡）。其中，纯水为项目纯水机自行制备。另外，项目投料工序所加入的颜填料多数为粉末状固体，该工序会产生粉尘。 2、分散：利用高速分散机对原料进行搅拌分散，…,PL007_广东云晟新材料有限公司年产水性涂料2400吨新建项目_01_修改评估意见.docx
PL007,广东云晟新材料有限公司年产水性涂料2400吨新建项目,E2,E2-2,"{""section"": ""二、建设项目工程分析"", ""table_number"": ""表2-3"", ""table_name"": ""项目原、辅料及能源消耗一览表"", ""field_name"": ""产品名称/备注/产能""}",与项目有关的原有环境污染问题 | 本项目属于新建项目，租用已建成的空置厂房作为生产场所，无原有污染问题。,本项目属于新建项目，租用已建成的空置厂房作为生产场所，无原有污染问题。,与项目有关的原有环境污染问题 | 本项目属于新建项目，租用已建成的空置厂房作为生产场所，无原有污染问题。,PL007_广东云晟新材料有限公司年产水性涂料2400吨新建项目_01_修改评估意见.docx
PL007,广东云晟新材料有限公司年产水性涂料2400吨新建项目,E2,E2-3,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",水性涂料 | 2400吨 | 20L/桶 | 属于水性工业涂料，主要用作机械设备、家用电器等行业的金属工件的保护和装饰涂料,属于水性工业涂料，主要用作机械设备、家用电器等行业的金属工件的保护和装饰涂料,水性涂料 | 2400吨 | 20L/桶 | 属于水性工业涂料，主要用作机械设备、家用电器等行业的金属工件的保护和装饰涂料,PL007_广东云晟新材料有限公司年产水性涂料2400吨新建项目_01_修改评估意见.docx
PL007,广东云晟新材料有限公司年产水性涂料2400吨新建项目,E2,E2-4,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""产品名称/备注/产能""}",水性涂料 | 0.1t分散缸 | 5 | / | 0.08 | / | 200 | 80 | 2880,0.08,水性涂料 | 0.1t分散缸 | 5 | / | 0.08 | / | 200 | 80 | 2880,PL007_广东云晟新材料有限公司年产水性涂料2400吨新建项目_01_修改评估意见.docx
PL007,广东云晟新材料有限公司年产水性涂料2400吨新建项目,E3,E3-1,"{""section"": ""二、建设项目工程分析"", ""table_number"": ""表2-3"", ""table_name"": ""项目原、辅料及能源消耗一览表"", ""field_name"": ""物料名称""}",与项目有关的原有环境污染问题 | 本项目属于新建项目，租用已建成的空置厂房作为生产场所，无原有污染问题。,,与项目有关的原有环境污染问题 | 本项目属于新建项目，租用已建成的空置厂房作为生产场所，无原有污染问题。,PL007_广东云晟新材料有限公司年产水性涂料2400吨新建项目_01_修改评估意见.docx
PL007,广东云晟新材料有限公司年产水性涂料2400吨新建项目,E3,E3-2,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""物料名称""}",原辅材料 | 水性丙烯酸树脂 | 450t | 15t | 200kg/桶 | 液体 | 外购，主体树脂,,原辅材料 | 水性丙烯酸树脂 | 450t | 15t | 200kg/桶 | 液体 | 外购，主体树脂,PL007_广东云晟新材料有限公司年产水性涂料2400吨新建项目_01_修改评估意见.docx
PL007,广东云晟新材料有限公司年产水性涂料2400吨新建项目,E3,E3-3,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""物料名称""}", | 水性聚酯树脂 | 190t | 7t | 200kg/桶 | 液体 | 外购，主体树脂,,| 水性聚酯树脂 | 190t | 7t | 200kg/桶 | 液体 | 外购，主体树脂,PL007_广东云晟新材料有限公司年产水性涂料2400吨新建项目_01_修改评估意见.docx
PL007,广东云晟新材料有限公司年产水性涂料2400吨新建项目,E3,E3-4,"{""section"": ""二、建设项目工程分析"", ""table_number"": null, ""table_name"": null, ""field_name"": ""物料名称""}", | 水性环氧树脂 | 200t | 7t | 200kg/桶 | 液体 | 外购，主体树脂,,| 水性环氧树脂 | 200t | 7t | 200kg/桶 | 液体 | 外购，主体树脂,PL007_广东云晟新材料有限公司年产水性涂料2400吨新建项目_01_修改评估意见.docx
