kind,canonical_project_id,project_name,version_index,old_name,new_name,excel_first_row,excel_report_name
PL,PL112,广东顺德铁夫汽车配件有限公司迁扩建项目,1,087_广东顺德铁夫汽车配件有限公司迁扩建项目_01_受理公告或公示版.pdf,PL112_广东顺德铁夫汽车配件有限公司迁扩建项目_01_受理公告或公示版.pdf,632,年7月24日建设项目环境影响报告书（表）受理公告（均安）_1.pdf
PL,PL113,佛山市顺腾丰家具配件有限公司新建项目,1,088_佛山市顺腾丰家具配件有限公司新建项目_01_受理公告或公示版.pdf,PL113_佛山市顺腾丰家具配件有限公司新建项目_01_受理公告或公示版.pdf,638,年7月24日建设项目环境影响报告书（表）受理公告（均安）_4.pdf
PL,PL114,广东顺德优线三维科技有限公司迁扩建项目,1,089_广东顺德优线三维科技有限公司迁扩建项目_01_受理公告或公示版.pdf,PL114_广东顺德优线三维科技有限公司迁扩建项目_01_受理公告或公示版.pdf,644,年7月24日建设项目环境影响报告受理公告（大良）.pdf
PL,PL115,佛山市邦博恩智能科技有限公司新建项目,1,090_佛山市邦博恩智能科技有限公司新建项目_01_报批稿或报告表.pdf,PL115_佛山市邦博恩智能科技有限公司新建项目_01_报批稿或报告表.pdf,650,年7月24日建设项目环境影响报告表受理公告（容桂）_2.pdf
PL,PL116,佛山市加合新材料有限公司新建项目,1,091_佛山市加合新材料有限公司新建项目_01_报批稿或报告表.pdf,PL116_佛山市加合新材料有限公司新建项目_01_报批稿或报告表.pdf,656,年7月24日建设项目环境影响报告表受理公告（容桂）_5.pdf
PL,PL117,思邦自行车配件（佛山）有限公司改扩建项目,1,092_思邦自行车配件(佛山)有限公司改扩建项目_01_受理公告或公示版.pdf,PL117_思邦自行车配件(佛山)有限公司改扩建项目_01_受理公告或公示版.pdf,662,年7月25日建设项目环境影响报告受理公告（大良）_3.pdf
PL,PL118,佛山市顺德区凯和电器有限公司迁扩建项目,1,093_佛山市顺德区凯和电器有限公司迁扩建项目_01_受理公告或公示版.pdf,PL118_佛山市顺德区凯和电器有限公司迁扩建项目_01_受理公告或公示版.pdf,668,年7月26日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_4.pdf
PL,PL119,佛山志兴盈包装有限公司新建项目,1,094_佛山志兴盈包装有限公司新建项目_01_受理公告或公示版.pdf,PL119_佛山志兴盈包装有限公司新建项目_01_受理公告或公示版.pdf,674,年7月26日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_5.pdf
PL,PL119,佛山志兴盈包装有限公司新建项目,2,094_佛山志兴盈包装有限公司新建项目_02_报批稿或报告表.docx,PL119_佛山志兴盈包装有限公司新建项目_02_报批稿或报告表.docx,674,年7月26日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_5.pdf
PL,PL119,佛山志兴盈包装有限公司新建项目,3,094_佛山志兴盈包装有限公司新建项目_03_报批稿或报告表.pdf,PL119_佛山志兴盈包装有限公司新建项目_03_报批稿或报告表.pdf,674,年7月26日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_5.pdf
PL,PL119,佛山志兴盈包装有限公司新建项目,4,094_佛山志兴盈包装有限公司新建项目_04_报批稿或报告表.pdf,PL119_佛山志兴盈包装有限公司新建项目_04_报批稿或报告表.pdf,674,年7月26日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_5.pdf
PL,PL120,佛山市顺德区昶新塑料制品有限公司搬迁、扩建项目,1,095_佛山市顺德区昶新塑料制品有限公司搬迁、扩建项目_01_受理公告或公示版.pdf,PL120_佛山市顺德区昶新塑料制品有限公司搬迁、扩建项目_01_受理公告或公示版.pdf,680,年7月2日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_3.pdf
PL,PL121,佛山市宇象汇科技有限公司建设项目,1,096_佛山市宇象汇科技有限公司建设项目_01_受理公告或公示版.pdf,PL121_佛山市宇象汇科技有限公司建设项目_01_受理公告或公示版.pdf,686,年7月2日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_4.pdf
PL,PL122,广东创卓电器有限公司迁扩建项目,1,097_广东创卓电器有限公司迁扩建项目_01_受理公告或公示版.pdf,PL122_广东创卓电器有限公司迁扩建项目_01_受理公告或公示版.pdf,692,年7月2日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_7.pdf
PL,PL123,佛山市顺德区湛宏塑料制品有限公司改扩建项目,1,098_佛山市顺德区湛宏塑料制品有限公司改扩建项目_01_受理公告或公示版.pdf,PL123_佛山市顺德区湛宏塑料制品有限公司改扩建项目_01_受理公告或公示版.pdf,698,年7月4日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_1.pdf
PL,PL124,佛山市智枞电器制造有限公司扩建项目,1,099_佛山市智枞电器制造有限公司扩建项目_01_受理公告或公示版.pdf,PL124_佛山市智枞电器制造有限公司扩建项目_01_受理公告或公示版.pdf,704,年7月4日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_2.pdf
PL,PL125,佛山创顺塑胶有限公司建设项目,1,100_佛山创顺塑胶有限公司建设项目_01_受理公告或公示版.pdf,PL125_佛山创顺塑胶有限公司建设项目_01_受理公告或公示版.pdf,710,年7月4日建设项目环境影响报告受理公告（大良）_2.pdf
PL,PL126,佛山市顺德区天玛仕电子有限公司改扩建项目,1,101_佛山市顺德区天玛仕电子有限公司改扩建项目_01_受理公告或公示版.pdf,PL126_佛山市顺德区天玛仕电子有限公司改扩建项目_01_受理公告或公示版.pdf,716,年7月9日建设项目环境影响报告受理公告（大良）_2.pdf
PL,PL127,佛山市昇汇包装材料有限公司新建项目,1,031_佛山市昇汇包装材料有限公司新建项目_02_受理公告或公示版.pdf,PL127_佛山市昇汇包装材料有限公司新建项目_01_受理公告或公示版.pdf,722,年8月12日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_1.pdf
PL,PL128,佛山市洲友尚包装材料有限公司新建项目,1,102_佛山市洲友尚包装材料有限公司新建项目_01_受理公告或公示版.pdf,PL128_佛山市洲友尚包装材料有限公司新建项目_01_受理公告或公示版.pdf,728,年8月12日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_3.pdf
PL,PL130,佛山万美塑料制品有限公司迁扩建项目,1,103_佛山万美塑料制品有限公司迁扩建项目_01_受理公告或公示版.pdf,PL130_佛山万美塑料制品有限公司迁扩建项目_01_受理公告或公示版.pdf,734,年8月14日建设项目环境影响报告受理公告（大良）_2.pdf
PL,PL131,佛山市顺德区凯锦电器有限公司新建项目,1,104_佛山市顺德区凯锦电器有限公司新建项目_01_受理公告或公示版.pdf,PL131_佛山市顺德区凯锦电器有限公司新建项目_01_受理公告或公示版.pdf,740,年8月15日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_1.pdf
PL,PL132,佛山市龙广塑料制品有限公司新建项目,1,105_佛山市龙广塑料制品有限公司新建项目_01_受理公告或公示版.pdf,PL132_佛山市龙广塑料制品有限公司新建项目_01_受理公告或公示版.pdf,746,年8月15日建设项目环境影响报告受理公告（大良）_1.pdf
PL,PL133,佛山市特美仕电器有限公司迁扩建项目,1,106_佛山市特美仕电器有限公司迁扩建项目_01_报批稿或报告表.pdf,PL133_佛山市特美仕电器有限公司迁扩建项目_01_报批稿或报告表.pdf,752,年8月15日建设项目环境影响报告表受理公告（伦教）_2.pdf
PL,PL134,佛山市广优顺品日用品有限公司新建项目,1,107_佛山市广优顺品日用品有限公司新建项目_01_报批稿或报告表.pdf,PL134_佛山市广优顺品日用品有限公司新建项目_01_报批稿或报告表.pdf,758,年8月15日建设项目环境影响报告表受理公告（伦教）_5.pdf
PL,PL135,佛山市邸怡居家居有限公司新建项目,1,108_佛山市邸怡居家居有限公司新建项目_01_受理公告或公示版.pdf,PL135_佛山市邸怡居家居有限公司新建项目_01_受理公告或公示版.pdf,764,年8月23日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_1.pdf
PL,PL136,佛山市创灏五金塑料有限公司年产塑料制品 1250 万件迁改扩建项目,1,028_佛山市创灏五金塑料有限公司年产塑料制品1250万件迁改扩建项目_02_受理公告或公示版.pdf,PL136_佛山市创灏五金塑料有限公司年产塑料制品1250万件迁改扩建项目_01_受理公告或公示版.pdf,770,年8月26日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_1.pdf
PL,PL137,佛山市顺德区谦和丰塑料制品厂新建项目,1,080_佛山市顺德区谦和丰塑料制品厂新建项目_02_受理公告或公示版.pdf,PL137_佛山市顺德区谦和丰塑料制品厂新建项目_01_受理公告或公示版.pdf,776,年8月26日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_2.pdf
PL,PL138,佛山市顺德区谦迅盛塑料制品厂新建项目,1,082_佛山市顺德区谦迅盛塑料制品厂新建项目_02_受理公告或公示版.pdf,PL138_佛山市顺德区谦迅盛塑料制品厂新建项目_01_受理公告或公示版.pdf,782,年8月26日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_5.pdf
PL,PL140,广东顺德意达电子薄膜器件有限公司扩建项目,1,109_广东顺德意达电子薄膜器件有限公司扩建项目_01_受理公告或公示版.pdf,PL140_广东顺德意达电子薄膜器件有限公司扩建项目_01_受理公告或公示版.pdf,788,年8月30日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_1.pdf
PL,PL141,佛山市加耐安塑料制品有限公司新建项目,1,110_佛山市加耐安塑料制品有限公司新建项目_01_受理公告或公示版.pdf,PL141_佛山市加耐安塑料制品有限公司新建项目_01_受理公告或公示版.pdf,794,年8月30日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_3.pdf
PL,PL142,佛山市京耘科技有限公司新建项目,1,075_佛山市京耘科技有限公司新建项目_02_受理公告或公示版.pdf,PL142_佛山市京耘科技有限公司新建项目_01_受理公告或公示版.pdf,800,年8月30日建设项目环境影响报告受理公告（大良）.pdf
PL,PL143,佛山市汇铭臻新材料科技有限公司新建项目,1,111_佛山市汇铭臻新材料科技有限公司新建项目_01_受理公告或公示版.pdf,PL143_佛山市汇铭臻新材料科技有限公司新建项目_01_受理公告或公示版.pdf,806,年8月8日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_2.pdf
PL,PL144,佛山市千紫珏科技有限公司新建项目,1,112_佛山市千紫珏科技有限公司新建项目_01_受理公告或公示版.pdf,PL144_佛山市千紫珏科技有限公司新建项目_01_受理公告或公示版.pdf,812,年8月9日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_2.pdf
PL,PL145,佛山市万朗磁塑制品有限公司顺德分公司新建项目,1,113_佛山市万朗磁塑制品有限公司顺德分公司新建项目_01_报批稿或报告表.pdf,PL145_佛山市万朗磁塑制品有限公司顺德分公司新建项目_01_报批稿或报告表.pdf,818,年8月9日建设项目环境影响报告表受理公告（容桂）_1.pdf
PL,PL146,佛山市顺德区全华工艺饰品有限公司新建项目,1,114_佛山市顺德区全华工艺饰品有限公司新建项目_01_报批稿或报告表.pdf,PL146_佛山市顺德区全华工艺饰品有限公司新建项目_01_报批稿或报告表.pdf,824,年8月9日建设项目环境影响报告表受理公告（容桂）_2.pdf
PL,PL147,佛山市顺德区大亚湾五金塑料有限公司新建项目,1,115_佛山市顺德区大亚湾五金塑料有限公司新建项目_01_受理公告或公示版.pdf,PL147_佛山市顺德区大亚湾五金塑料有限公司新建项目_01_受理公告或公示版.pdf,830,年9月10日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_3.pdf
PL,PL148,佛山市浩创时代包装制品有限公司新建项目,1,018_佛山市浩创时代包装制品有限公司新建项目_02_受理公告或公示版.pdf,PL148_佛山市浩创时代包装制品有限公司新建项目_01_受理公告或公示版.pdf,836,年9月10日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_6.pdf
PL,PL149,佛山江福英智能设备制造有限公司新建项目,1,116_佛山江福英智能设备制造有限公司新建项目_01_受理公告或公示版.pdf,PL149_佛山江福英智能设备制造有限公司新建项目_01_受理公告或公示版.pdf,842,年9月10日建设项目环境影响报告受理公告（大良）.pdf
PL,PL151,佛山市顺德区德毅塑料有限公司新建项目,1,117_佛山市顺德区德毅塑料有限公司新建项目_01_受理公告或公示版.pdf,PL151_佛山市顺德区德毅塑料有限公司新建项目_01_受理公告或公示版.pdf,848,年9月12日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_2.pdf
PL,PL152,佛山市顺德区派信誉塑料有限公司新建项目,1,118_佛山市顺德区派信誉塑料有限公司新建项目_01_受理公告或公示版.pdf,PL152_佛山市顺德区派信誉塑料有限公司新建项目_01_受理公告或公示版.pdf,854,年9月12日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_8.pdf
PL,PL153,佛山市诗佳格科技有限公司新建项目,1,119_佛山市诗佳格科技有限公司新建项目_01_受理公告或公示版.pdf,PL153_佛山市诗佳格科技有限公司新建项目_01_受理公告或公示版.pdf,860,年9月12日建设项目环境影响报告受理公告（大良）_1.pdf
PL,PL154,佛山市华泷彩科技有限公司新建项目,1,120_佛山市华泷彩科技有限公司新建项目_01_受理公告或公示版.pdf,PL154_佛山市华泷彩科技有限公司新建项目_01_受理公告或公示版.pdf,866,年9月12日建设项目环境影响报告受理公告（大良）_2.pdf
PL,PL155,佛山市洲友尚包装材料有限公司新建项目,1,102_佛山市洲友尚包装材料有限公司新建项目_02_受理公告或公示版.pdf,PL155_佛山市洲友尚包装材料有限公司新建项目_01_受理公告或公示版.pdf,872,年9月14日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_5.pdf
PL,PL156,佛山市坤琪玲塑料制品有限公司新建项目,1,121_佛山市坤琪玲塑料制品有限公司新建项目_01_受理公告或公示版.pdf,PL156_佛山市坤琪玲塑料制品有限公司新建项目_01_受理公告或公示版.pdf,878,年9月19日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_1.pdf
PL,PL157,佛山市顺德区兴致盛塑料制品有限公司重新报批项目,1,122_佛山市顺德区兴致盛塑料制品有限公司重新报批项目_01_受理公告或公示版.pdf,PL157_佛山市顺德区兴致盛塑料制品有限公司重新报批项目_01_受理公告或公示版.pdf,884,年9月19日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_4.pdf
PL,PL158,佛山市顺德区壹德包装印刷有限公司迁扩建项目,1,123_佛山市顺德区壹德包装印刷有限公司迁扩建项目_01_受理公告或公示版.pdf,PL158_佛山市顺德区壹德包装印刷有限公司迁扩建项目_01_受理公告或公示版.pdf,890,年9月20日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_3.pdf
PL,PL159,广东东梓数码新材料有限公司建设项目,1,124_广东东梓数码新材料有限公司建设项目_01_受理公告或公示版.pdf,PL159_广东东梓数码新材料有限公司建设项目_01_受理公告或公示版.pdf,896,年9月25日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）.pdf
PL,PL160,佛山市顺德区德盈誉智能制造有限公司新建项目,1,063_佛山市顺德区德盈誉智能制造有限公司新建项目_02_受理公告或公示版.pdf,PL160_佛山市顺德区德盈誉智能制造有限公司新建项目_01_受理公告或公示版.pdf,902,年9月25日建设项目环境影响报告受理公告（大良）_1.pdf
PL,PL161,佛山市顺德区菱昌精密塑料五金实业有限公司新建项目,1,045_佛山市顺德区菱昌精密塑料五金实业有限公司新建项目_02_受理公告或公示版.pdf,PL161_佛山市顺德区菱昌精密塑料五金实业有限公司新建项目_01_受理公告或公示版.pdf,908,年9月25日建设项目环境影响报告受理公告（大良）_2.pdf
PL,PL162,广东创卓电器有限公司迁扩建项目,1,097_广东创卓电器有限公司迁扩建项目_02_受理公告或公示版.pdf,PL162_广东创卓电器有限公司迁扩建项目_01_受理公告或公示版.pdf,914,年9月3日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_1.pdf
PL,PL164,佛山市顺德区建德包装实业有限公司搬迁扩建项目,1,125_佛山市顺德区建德包装实业有限公司搬迁扩建项目_01_受理公告或公示版.pdf,PL164_佛山市顺德区建德包装实业有限公司搬迁扩建项目_01_受理公告或公示版.pdf,920,年9月4日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_1.pdf
PL,PL165,浙江宏昌电器科技股份有限公司佛山分公司新建项目,1,126_浙江宏昌电器科技股份有限公司佛山分公司新建项目_01_受理公告或公示版.pdf,PL165_浙江宏昌电器科技股份有限公司佛山分公司新建项目_01_受理公告或公示版.pdf,926,年9月4日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_2.pdf
PL,PL166,佛山市智枞电器制造有限公司扩建项目,1,099_佛山市智枞电器制造有限公司扩建项目_02_受理公告或公示版.pdf,PL166_佛山市智枞电器制造有限公司扩建项目_01_受理公告或公示版.pdf,932,年9月4日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_4.pdf
PL,PL167,广东图特精密五金科技股份有限公司智能制造基地建设项目重新报,1,127_广东图特精密五金科技股份有限公司智能制造基地建设项目重新报_01_受理公告或公示版.pdf,PL167_广东图特精密五金科技股份有限公司智能制造基地建设项目重新报_01_受理公告或公示版.pdf,938,年9月6日建设项目环境影响报告书（表）受理公告（佛山市生态环境局顺德分局）_2.pdf
SC_EXTRA,,,,128_佛山市全海世家新材料科技有限公司新建项目_01_报批稿或报告表.docx,SC001_128_佛山市全海世家新材料科技有限公司新建项目_01_报批稿或报告表.docx,,
SC_EXTRA,,,,128_佛山市全海世家新材料科技有限公司新建项目_02_报批稿或报告表.pdf,SC002_128_佛山市全海世家新材料科技有限公司新建项目_02_报批稿或报告表.pdf,,
SC_EXTRA,,,,128_佛山市全海世家新材料科技有限公司新建项目_03_报批稿或报告表.pdf,SC003_128_佛山市全海世家新材料科技有限公司新建项目_03_报批稿或报告表.pdf,,
SC_EXTRA,,,,129_佛山辰僖塑料有限公司新建项目_01_报批稿或报告表.docx,SC004_129_佛山辰僖塑料有限公司新建项目_01_报批稿或报告表.docx,,
SC_EXTRA,,,,129_佛山辰僖塑料有限公司新建项目_02_报批稿或报告表.pdf,SC005_129_佛山辰僖塑料有限公司新建项目_02_报批稿或报告表.pdf,,
SC_EXTRA,,,,129_佛山辰僖塑料有限公司新建项目_03_报批稿或报告表.docx,SC006_129_佛山辰僖塑料有限公司新建项目_03_报批稿或报告表.docx,,
SC_EXTRA,,,,129_佛山辰僖塑料有限公司新建项目_04_报批稿或报告表.pdf,SC007_129_佛山辰僖塑料有限公司新建项目_04_报批稿或报告表.pdf,,
SC_EXTRA,,,,130_和默化学(佛山)有限公司新建项目_01_报批稿或报告表.docx,SC008_130_和默化学(佛山)有限公司新建项目_01_报批稿或报告表.docx,,
SC_EXTRA,,,,130_和默化学(佛山)有限公司新建项目_02_报批稿或报告表.pdf,SC009_130_和默化学(佛山)有限公司新建项目_02_报批稿或报告表.pdf,,
SC_EXTRA,,,,130_和默化学(佛山)有限公司新建项目_03_报批稿或报告表.pdf,SC010_130_和默化学(佛山)有限公司新建项目_03_报批稿或报告表.pdf,,
SC_EXTRA,,,,131_佛山市彩川合成材料有限公司新建项目_01_报批稿或报告表.docx,SC011_131_佛山市彩川合成材料有限公司新建项目_01_报批稿或报告表.docx,,
SC_EXTRA,,,,131_佛山市彩川合成材料有限公司新建项目_02_报批稿或报告表.pdf,SC012_131_佛山市彩川合成材料有限公司新建项目_02_报批稿或报告表.pdf,,
SC_EXTRA,,,,131_佛山市彩川合成材料有限公司新建项目_03_报批稿或报告表.pdf,SC013_131_佛山市彩川合成材料有限公司新建项目_03_报批稿或报告表.pdf,,
SC_EXTRA,,,,132_佛山市顺德区智成塑包装有限公司新建项目_01_报批稿或报告表.docx,SC014_132_佛山市顺德区智成塑包装有限公司新建项目_01_报批稿或报告表.docx,,
SC_EXTRA,,,,132_佛山市顺德区智成塑包装有限公司新建项目_02_报批稿或报告表.pdf,SC015_132_佛山市顺德区智成塑包装有限公司新建项目_02_报批稿或报告表.pdf,,
SC_EXTRA,,,,132_佛山市顺德区智成塑包装有限公司新建项目_03_报批稿或报告表.pdf,SC016_132_佛山市顺德区智成塑包装有限公司新建项目_03_报批稿或报告表.pdf,,
SC_EXTRA,,,,133_鹏彩科技(佛山市)有限公司新建项目_01_报批稿或报告表.docx,SC017_133_鹏彩科技(佛山市)有限公司新建项目_01_报批稿或报告表.docx,,
SC_EXTRA,,,,133_鹏彩科技(佛山市)有限公司新建项目_02_报批稿或报告表.pdf,SC018_133_鹏彩科技(佛山市)有限公司新建项目_02_报批稿或报告表.pdf,,
SC_EXTRA,,,,133_鹏彩科技(佛山市)有限公司新建项目_03_报批稿或报告表.pdf,SC019_133_鹏彩科技(佛山市)有限公司新建项目_03_报批稿或报告表.pdf,,
SC_EXTRA,,,,134_广东顺德意达电子薄膜器件有限公司新建项目_01_报批稿或报告表.doc,SC020_134_广东顺德意达电子薄膜器件有限公司新建项目_01_报批稿或报告表.doc,,
SC_EXTRA,,,,134_广东顺德意达电子薄膜器件有限公司新建项目_02_报批稿或报告表.pdf,SC021_134_广东顺德意达电子薄膜器件有限公司新建项目_02_报批稿或报告表.pdf,,
SC_EXTRA,,,,134_广东顺德意达电子薄膜器件有限公司新建项目_03_报批稿或报告表.pdf,SC022_134_广东顺德意达电子薄膜器件有限公司新建项目_03_报批稿或报告表.pdf,,
SC_EXTRA,,,,135_佛山气盾新材料有限公司新建项目_01_报批稿或报告表.docx,SC023_135_佛山气盾新材料有限公司新建项目_01_报批稿或报告表.docx,,
SC_EXTRA,,,,135_佛山气盾新材料有限公司新建项目_02_受理公告或公示版.pdf,SC024_135_佛山气盾新材料有限公司新建项目_02_受理公告或公示版.pdf,,
